frame,x,y,z,particle
2,2.20604705810547,1.9466450214386,6.47997331619263,12
2,14.6594667434692,2.02124190330505,52.8577842712402,13
2,21.8332138061523,1.97414398193359,25.9304733276367,14
2,9.52840709686279,2.04090404510498,52.2422637939453,15
2,0.138478994369507,1.98948299884796,4.52108716964722,16
2,15.53307056427,2.03395199775696,15.7821969985962,17
2,24.9203205108643,2.00846791267395,9.8760461807251,18
2,24.7341575622559,1.98719501495361,16.4525680541992,19
2,3.80744695663452,1.99384999275208,3.26516222953796,20
2,14.1126861572266,2.00814199447632,3.72973847389221,21
2,15.7719745635986,2.07136702537537,46.6216087341309,22
2,11.3103313446045,2.04307293891907,0.43786033987999,23
2,23.1078777313232,1.95293998718262,48.6205101013184,24
2,18.1063690185547,1.94189298152924,12.1822414398193,25
2,19.194881439209,2.00529193878174,1.99501693248749,26
2,25.9270858764648,1.98787498474121,34.6178207397461,27
2,29.8690071105957,1.98859095573425,7.3690242767334,28
2,25.5553379058838,1.96995496749878,29.6638984680176,29
2,2.39988994598389,1.97116494178772,55.7165260314941,30
2,3.11319398880005,2.02878093719482,26.6380348205566,31
2,24.6349487304688,1.99538803100586,12.359899520874,32
2,17.7661972045898,1.95844495296478,14.6599702835083,33
2,22.4208068847656,2.0040979385376,9.82001495361328,34
2,8.92235946655273,2.00528597831726,32.3967514038086,35
2,11.3558578491211,1.99247705936432,44.4538269042969,36
2,25.0375537872314,2.0012469291687,4.04172992706299,37
2,21.8742847442627,2.01162505149841,51.3100395202637,38
2,4.45841789245605,2.0439760684967,10.6920471191406,39
2,20.4962501525879,1.98096394538879,20.7063083648682,40
2,25.1319465637207,1.93011701107025,25.2402629852295,41
2,23.4179458618164,2.00210499763489,42.0295219421387,42
2,27.255521774292,2.03154706954956,16.404296875,43
2,12.6382637023926,1.97415196895599,41.8956604003906,44
2,3.30869793891907,1.94179403781891,12.9089326858521,45
2,4.292151927948,2.02577304840088,49.6136512756348,46
2,28.5018100738525,2.05130195617676,34.0412292480469,47
2,2.68090295791626,1.98648297786713,8.93608379364014,48
2,7.09937906265259,2.04607796669006,34.1059913635254,49
2,18.1596069335938,2.05727601051331,19.818696975708,50
2,10.8994426727295,2.06313490867615,39.5535659790039,51
2,17.991771697998,1.95727705955505,51.7677383422852,52
2,7.5115909576416,1.95624005794525,53.7173004150391,53
2,13.2845230102539,1.97396504878998,38.8112106323242,54
2,22.3873271942139,1.98884105682373,58.4547004699707,55
2,27.094596862793,1.95823097229004,59.4868698120117,56
2,6.22319507598877,2.03806900978088,44.7212371826172,57
2,0.471684992313385,1.963711977005,24.704833984375,58
2,19.5867652893066,2.03450798988342,28.7630729675293,59
2,12.6528081893921,2.02484393119812,33.5738754272461,60
2,10.7424325942993,2.03652191162109,37.0600280761719,61
2,2.2500159740448,2.041827917099,51.800708770752,62
2,26.2354259490967,1.95220601558685,48.8082809448242,63
2,15.2727899551392,1.98684501647949,21.0268249511719,64
2,13.8051824569702,1.97936499118805,6.41384220123291,65
2,21.2452793121338,2.02325510978699,36.668514251709,66
2,10.2081203460693,1.95012700557709,58.1952857971191,67
2,8.62025165557861,2.03163290023804,43.9112358093262,68
2,24.6128730773926,2.06909394264221,22.7986354827881,69
2,27.7278919219971,2.03845310211182,41.5891914367676,70
2,18.2472133636475,2.02677392959595,42.3287086486816,71
2,22.6214199066162,1.98457598686218,5.77864170074463,72
2,9.77458953857422,2.0189208984375,12.8851671218872,73
2,8.65970516204834,1.98494505882263,0.159226045012474,74
2,18.4599876403809,1.99585795402527,9.71006107330322,75
2,7.74671792984009,2.04831790924072,50.4878692626953,76
2,28.2958564758301,1.98732495307922,1.68046569824219,77
2,29.0594921112061,1.94427299499512,39.4742851257324,78
2,10.1398553848267,1.89068603515625,41.9241905212402,79
2,15.5680236816406,1.98674297332764,41.2393760681152,80
2,6.9534068107605,1.98267495632172,30.3432731628418,81
2,5.69092988967896,2.02225494384766,38.8506622314453,82
2,4.06958913803101,2.05406093597412,57.5743751525879,83
2,22.0605869293213,1.96750795841217,45.7195663452148,84
2,0.609501004219055,1.96515703201294,32.6999435424805,85
2,14.2216110229492,1.96683394908905,9.09277629852295,86
2,8.2471227645874,1.95275795459747,15.6614561080933,87
2,15.2682819366455,1.96011602878571,59.1254959106445,88
2,21.033317565918,2.01663208007812,53.8021583557129,89
2,18.5421390533447,2.0278959274292,47.2326393127441,90
2,17.1676979064941,2.00989198684692,57.5015678405762,91
2,8.75493431091309,1.97049796581268,28.6092777252197,92
2,3.27080297470093,2.01161599159241,31.2112064361572,93
2,9.36350631713867,2.00901389122009,47.3121604919434,94
2,24.659252166748,1.95639002323151,57.4104270935059,95
2,3.09172296524048,2.04798793792725,44.4047431945801,96
2,27.0159454345703,1.97717702388763,11.2389402389526,97
2,17.0002021789551,1.96342694759369,55.0064430236816,98
2,0.250037014484406,1.97602796554565,29.8481941223145,99
2,7.09859323501587,1.98942995071411,9.10861492156982,100
2,4.73715209960938,1.97918200492859,29.1862964630127,101
2,3.20080399513245,1.97947001457214,20.5188331604004,102
2,7.9006872177124,2.00915598869324,19.5639801025391,103
2,10.0716342926025,2.00185704231262,18.3241100311279,104
2,4.47973823547363,2.02869296073914,18.3707447052002,105
2,15.7275609970093,1.99868202209473,32.2296371459961,106
2,12.1908779144287,2.05150294303894,56.6754455566406,107
2,20.7323093414307,2.04538106918335,34.2206802368164,108
2,19.7956199645996,1.97827005386353,5.47424840927124,109
2,1.65308797359467,2.04069805145264,59.0021209716797,110
2,13.9281806945801,2.0134220123291,1.23645329475403,111
2,28.7025547027588,2.01737308502197,57.5743942260742,112
2,25.7448444366455,2.00781202316284,54.2817764282227,113
2,27.5098361968994,1.96852695941925,37.056209564209,114
2,21.1557521820068,1.94126105308533,14.6079988479614,115
3,11.7566204071045,1.932412981987,5.19187307357788,1
3,6.63164377212524,2.0238049030304,29.5664196014404,2
3,21.3617877960205,2.04108190536499,19.398868560791,3
3,15.87047290802,2.00512099266052,39.0505332946777,4
3,16.7381038665771,1.96324896812439,46.6208953857422,5
3,18.0127220153809,1.96784698963165,35.5431671142578,6
3,12.7957019805908,1.96714198589325,22.9892520904541,7
3,21.4755706787109,2.06602692604065,14.4293994903564,8
3,29.7590827941895,2.01941895484924,54.3153038024902,9
3,24.8032531738281,1.98380494117737,22.6109046936035,10
3,1.83874702453613,2.05234909057617,24.9118633270264,11
3,2.20604705810547,1.9466450214386,8.77926731109619,12
3,14.6594667434692,2.02124190330505,55.1585731506348,13
3,21.8332138061523,1.97414398193359,28.231128692627,14
3,9.52840709686279,2.04090404510498,54.542293548584,15
3,0.138478994369507,1.98948299884796,6.82209062576294,16
3,15.53307056427,2.03395199775696,18.0825500488281,17
3,24.9203205108643,2.00846791267395,12.1770734786987,18
3,24.7341575622559,1.98719501495361,18.7535362243652,19
3,3.80744695663452,1.99384999275208,5.56621074676514,20
3,14.1126861572266,2.00814199447632,6.03076887130737,21
3,15.7719745635986,2.07136702537537,48.9195022583008,22
3,11.3103313446045,2.04307293891907,2.73777365684509,23
3,23.1078777313232,1.95293998718262,50.9202003479004,24
3,18.1063690185547,1.94189298152924,14.4812040328979,25
3,19.194881439209,2.00529193878174,4.29607152938843,26
3,25.9270858764648,1.98787498474121,36.9188003540039,27
3,29.8690071105957,1.98859095573425,9.67001533508301,28
3,25.5553379058838,1.96995496749878,31.9644069671631,29
3,2.39988994598389,1.97116494178772,58.0170783996582,30
3,3.11319398880005,2.02878093719482,28.9385890960693,31
3,24.6349487304688,1.99538803100586,14.6609582901001,32
3,17.7661972045898,1.95844495296478,16.9599628448486,33
3,22.4208068847656,2.0040979385376,12.1210765838623,34
3,8.92235946655273,2.00528597831726,34.6978034973145,35
3,11.3558578491211,1.99247705936432,46.7548637390137,36
3,25.0375537872314,2.0012469291687,6.34280014038086,37
3,21.8742847442627,2.01162505149841,53.611026763916,38
3,4.45841789245605,2.0439760684967,12.9919109344482,39
3,20.4962501525879,1.98096394538879,23.0071544647217,40
3,25.1319465637207,1.93011701107025,27.5382843017578,41
3,23.4179458618164,2.00210499763489,44.3305931091309,42
3,27.255521774292,2.03154706954956,18.7047424316406,43
3,12.6382637023926,1.97415196895599,44.1963157653809,44
3,3.30869793891907,1.94179403781891,15.2078886032104,45
3,4.292151927948,2.02577304840088,51.914306640625,46
3,28.5018100738525,2.05130195617676,36.3406562805176,47
3,2.68090295791626,1.98648297786713,11.2370414733887,48
3,7.09937906265259,2.04607796669006,36.4057388305664,49
3,18.1596069335938,2.05727601051331,22.1177196502686,50
3,10.8994426727295,2.06313490867615,41.8521461486816,51
3,17.991771697998,1.95727705955505,54.0676727294922,52
3,7.5115909576416,1.95624005794525,56.0171737670898,53
3,13.2845230102539,1.97396504878998,41.1118621826172,54
3,22.3873271942139,1.98884105682373,0.755693197250366,55
3,27.094596862793,1.95823097229004,1.78685343265533,56
3,6.22319507598877,2.03806900978088,47.0214042663574,57
3,0.471684992313385,1.963711977005,27.0050849914551,58
3,19.5867652893066,2.03450798988342,31.0634002685547,59
3,12.6528081893921,2.02484393119812,35.8745651245117,60
3,10.7424325942993,2.03652191162109,39.3602676391602,61
3,2.2500159740448,2.041827917099,54.1006889343262,62
3,26.2354259490967,1.95220601558685,51.1079254150391,63
3,15.2727899551392,1.98684501647949,23.327787399292,64
3,13.8051824569702,1.97936499118805,8.71464824676514,65
3,21.2452793121338,2.02325510978699,38.9692497253418,66
3,10.2081203460693,1.95012700557709,0.494803607463837,67
3,8.62025165557861,2.03163290023804,46.2116851806641,68
3,24.6128730773926,2.06909394264221,25.0967273712158,69
3,27.7278919219971,2.03845310211182,43.8893394470215,70
3,18.2472133636475,2.02677392959595,44.6293334960938,71
3,22.6214199066162,1.98457598686218,8.07956600189209,72
3,9.77458953857422,2.0189208984375,15.1860151290894,73
3,8.65970516204834,1.98494505882263,2.46015667915344,74
3,18.4599876403809,1.99585795402527,12.0111217498779,75
3,7.74671792984009,2.04831790924072,52.787483215332,76
3,28.2958564758301,1.98732495307922,3.98143768310547,77
3,29.0594921112061,1.94427299499512,41.7734146118164,78
3,10.1398553848267,1.89068603515625,44.2178001403809,79
3,15.5680236816406,1.98674297332764,43.540340423584,80
3,6.9534068107605,1.98267495632172,32.644157409668,81
3,5.69092988967896,2.02225494384766,41.151424407959,82
3,4.06958913803101,2.05406093597412,59.8736228942871,83
3,22.0605869293213,1.96750795841217,48.0199813842773,84
3,0.609501004219055,1.96515703201294,35.0002593994141,85
3,14.2216110229492,1.96683394908905,11.3931617736816,86
3,8.2471227645874,1.95275795459747,17.9611339569092,87
3,15.2682819366455,1.96011602878571,1.42557561397552,88
3,21.033317565918,2.01663208007812,56.1030578613281,89
3,18.5421390533447,2.0278959274292,49.5332260131836,90
3,17.1676979064941,2.00989198684692,59.8025779724121,91
3,8.75493431091309,1.97049796581268,30.9098052978516,92
3,3.27080297470093,2.01161599159241,33.5121955871582,93
3,9.36350631713867,2.00901389122009,49.6131782531738,94
3,24.659252166748,1.95639002323151,59.7103080749512,95
3,3.09172296524048,2.04798793792725,46.7043762207031,96
3,27.0159454345703,1.97717702388763,13.5396871566772,97
3,17.0002021789551,1.96342694759369,57.3066825866699,98
3,0.250037014484406,1.97602796554565,32.1489067077637,99
3,7.09859323501587,1.98942995071411,11.4096174240112,100
3,4.73715209960938,1.97918200492859,31.4870986938477,101
3,3.20080399513245,1.97947001457214,22.8196430206299,102
3,7.9006872177124,2.00915598869324,21.8649997711182,103
3,10.0716342926025,2.00185704231262,20.6251811981201,104
3,4.47973823547363,2.02869296073914,20.6713027954102,105
3,15.7275609970093,1.99868202209473,34.5307083129883,106
3,12.1908779144287,2.05150294303894,58.9748573303223,107
3,20.7323093414307,2.04538106918335,36.5204658508301,108
3,19.7956199645996,1.97827005386353,7.77502584457397,109
3,1.65308797359467,2.04069805145264,1.30215775966644,110
3,13.9281806945801,2.0134220123291,3.53741312026978,111
3,28.7025547027588,2.01737308502197,59.8752784729004,112
3,25.7448444366455,2.00781202316284,56.5828132629395,113
3,27.5098361968994,1.96852695941925,39.3566627502441,114
3,21.1557521820068,1.94126105308533,16.9069156646729,115
4,11.7566204071045,1.932412981987,7.49009275436401,1
4,6.63164377212524,2.0238049030304,31.8671379089355,2
4,21.3617877960205,2.04108190536499,21.6988868713379,3
4,15.87047290802,2.00512099266052,41.3515892028809,4
4,16.7381038665771,1.96324896812439,48.9211273193359,5
4,18.0127220153809,1.96784698963165,37.8435935974121,6
4,12.7957019805908,1.96714198589325,25.2896499633789,7
4,21.4755706787109,2.06602692604065,16.7277488708496,8
4,29.7590827941895,2.01941895484924,56.616138458252,9
4,24.8032531738281,1.98380494117737,24.9118137359619,10
4,1.83874702453613,2.05234909057617,27.2112236022949,11
4,2.20604705810547,1.9466450214386,11.0785608291626,12
4,14.6594667434692,2.02124190330505,57.4593620300293,13
4,21.8332138061523,1.97414398193359,30.5317821502686,14
4,9.52840709686279,2.04090404510498,56.8423194885254,15
4,0.138478994369507,1.98948299884796,9.1230936050415,16
4,15.53307056427,2.03395199775696,20.3829021453857,17
4,24.9203205108643,2.00846791267395,14.4781007766724,18
4,24.7341575622559,1.98719501495361,21.0545063018799,19
4,3.80744695663452,1.99384999275208,7.86725854873657,20
4,14.1126861572266,2.00814199447632,8.33179950714111,21
4,15.7719745635986,2.07136702537537,51.2173919677734,22
4,11.3103313446045,2.04307293891907,5.03768682479858,23
4,23.1078777313232,1.95293998718262,53.2198867797852,24
4,18.1063690185547,1.94189298152924,16.7801666259766,25
4,19.194881439209,2.00529193878174,6.59712648391724,26
4,25.9270858764648,1.98787498474121,39.2197799682617,27
4,29.8690071105957,1.98859095573425,11.9710063934326,28
4,25.5553379058838,1.96995496749878,34.2649154663086,29
4,2.39988994598389,1.97116494178772,0.317631095647812,30
4,3.11319398880005,2.02878093719482,31.239143371582,31
4,24.6349487304688,1.99538803100586,16.9620170593262,32
4,17.7661972045898,1.95844495296478,19.2599563598633,33
4,22.4208068847656,2.0040979385376,14.4221382141113,34
4,8.92235946655273,2.00528597831726,36.9988594055176,35
4,11.3558578491211,1.99247705936432,49.0559005737305,36
4,25.0375537872314,2.0012469291687,8.64387130737305,37
4,21.8742847442627,2.01162505149841,55.9120140075684,38
4,4.45841789245605,2.0439760684967,15.2917757034302,39
4,20.4962501525879,1.98096394538879,25.3080005645752,40
4,25.1319465637207,1.93011701107025,29.8363075256348,41
4,23.4179458618164,2.00210499763489,46.6316604614258,42
4,27.255521774292,2.03154706954956,21.0051898956299,43
4,12.6382637023926,1.97415196895599,46.4969711303711,44
4,3.30869793891907,1.94179403781891,17.5068454742432,45
4,4.292151927948,2.02577304840088,54.2149620056152,46
4,28.5018100738525,2.05130195617676,38.6400871276855,47
4,2.68090295791626,1.98648297786713,13.5380001068115,48
4,7.09937906265259,2.04607796669006,38.7054824829102,49
4,18.1596069335938,2.05727601051331,24.4167423248291,50
4,10.8994426727295,2.06313490867615,44.1507301330566,51
4,17.991771697998,1.95727705955505,56.367603302002,52
4,7.5115909576416,1.95624005794525,58.3170471191406,53
4,13.2845230102539,1.97396504878998,43.4125099182129,54
4,22.3873271942139,1.98884105682373,3.05668759346008,55
4,27.094596862793,1.95823097229004,4.08683586120605,56
4,6.22319507598877,2.03806900978088,49.3215713500977,57
4,0.471684992313385,1.963711977005,29.3053340911865,58
4,19.5867652893066,2.03450798988342,33.3637275695801,59
4,12.6528081893921,2.02484393119812,38.1752510070801,60
4,10.7424325942993,2.03652191162109,41.6605072021484,61
4,2.2500159740448,2.041827917099,56.4006652832031,62
4,26.2354259490967,1.95220601558685,53.4075698852539,63
4,15.2727899551392,1.98684501647949,25.6287517547607,64
4,13.8051824569702,1.97936499118805,11.0154542922974,65
4,21.2452793121338,2.02325510978699,41.2699813842773,66
4,10.2081203460693,1.95012700557709,2.79432249069214,67
4,8.62025165557861,2.03163290023804,48.5121307373047,68
4,24.6128730773926,2.06909394264221,27.3948173522949,69
4,27.7278919219971,2.03845310211182,46.1894912719727,70
4,18.2472133636475,2.02677392959595,46.9299583435059,71
4,22.6214199066162,1.98457598686218,10.3804893493652,72
4,9.77458953857422,2.0189208984375,17.4868640899658,73
4,8.65970516204834,1.98494505882263,4.76108741760254,74
4,18.4599876403809,1.99585795402527,14.3121824264526,75
4,7.74671792984009,2.04831790924072,55.0870971679688,76
4,28.2958564758301,1.98732495307922,6.28240966796875,77
4,29.0594921112061,1.94427299499512,44.0725479125977,78
4,10.1398553848267,1.89068603515625,46.5114097595215,79
4,15.5680236816406,1.98674297332764,45.8413009643555,80
4,6.9534068107605,1.98267495632172,34.9450416564941,81
4,5.69092988967896,2.02225494384766,43.4521865844727,82
4,4.06958913803101,2.05406093597412,2.17286801338196,83
4,22.0605869293213,1.96750795841217,50.3203926086426,84
4,0.609501004219055,1.96515703201294,37.3005714416504,85
4,14.2216110229492,1.96683394908905,13.6935472488403,86
4,8.2471227645874,1.95275795459747,20.2608127593994,87
4,15.2682819366455,1.96011602878571,3.72565388679504,88
4,21.033317565918,2.01663208007812,58.4039573669434,89
4,18.5421390533447,2.0278959274292,51.833812713623,90
4,17.1676979064941,2.00989198684692,2.10358738899231,91
4,8.75493431091309,1.97049796581268,33.210334777832,92
4,3.27080297470093,2.01161599159241,35.8131828308105,93
4,9.36350631713867,2.00901389122009,51.9141998291016,94
4,24.659252166748,1.95639002323151,2.01019239425659,95
4,3.09172296524048,2.04798793792725,49.0040092468262,96
4,27.0159454345703,1.97717702388763,15.8404340744019,97
4,17.0002021789551,1.96342694759369,59.6069183349609,98
4,0.250037014484406,1.97602796554565,34.4496192932129,99
4,7.09859323501587,1.98942995071411,13.7106199264526,100
4,4.73715209960938,1.97918200492859,33.787899017334,101
4,3.20080399513245,1.97947001457214,25.1204509735107,102
4,7.9006872177124,2.00915598869324,24.1660194396973,103
4,10.0716342926025,2.00185704231262,22.9262504577637,104
4,4.47973823547363,2.02869296073914,22.9718608856201,105
4,15.7275609970093,1.99868202209473,36.8317794799805,106
4,12.1908779144287,2.05150294303894,1.27427244186401,107
4,20.7323093414307,2.04538106918335,38.8202514648438,108
4,19.7956199645996,1.97827005386353,10.0758028030396,109
4,1.65308797359467,2.04069805145264,3.60219550132751,110
4,13.9281806945801,2.0134220123291,5.83837270736694,111
4,28.7025547027588,2.01737308502197,2.1761622428894,112
4,25.7448444366455,2.00781202316284,58.883846282959,113
4,27.5098361968994,1.96852695941925,41.6571159362793,114
4,21.1557521820068,1.94126105308533,19.2058334350586,115
5,11.7566204071045,1.932412981987,9.78831195831299,1
5,6.63164377212524,2.0238049030304,34.167854309082,2
5,21.3617877960205,2.04108190536499,23.9989051818848,3
5,15.87047290802,2.00512099266052,43.652645111084,4
5,16.7381038665771,1.96324896812439,51.2213554382324,5
5,18.0127220153809,1.96784698963165,40.1440200805664,6
5,12.7957019805908,1.96714198589325,27.5900459289551,7
5,21.4755706787109,2.06602692604065,19.0260982513428,8
5,29.7590827941895,2.01941895484924,58.9169769287109,9
5,24.8032531738281,1.98380494117737,27.2127227783203,10
5,1.83874702453613,2.05234909057617,29.5105838775635,11
5,2.20604705810547,1.9466450214386,13.377854347229,12
5,14.6594667434692,2.02124190330505,59.7601547241211,13
5,21.8332138061523,1.97414398193359,32.8324356079102,14
5,9.52840709686279,2.04090404510498,59.1423454284668,15
5,0.138478994369507,1.98948299884796,11.4240970611572,16
5,15.53307056427,2.03395199775696,22.6832542419434,17
5,24.9203205108643,2.00846791267395,16.7791271209717,18
5,24.7341575622559,1.98719501495361,23.3554763793945,19
5,3.80744695663452,1.99384999275208,10.1683073043823,20
5,14.1126861572266,2.00814199447632,10.6328296661377,21
5,15.7719745635986,2.07136702537537,53.5152854919434,22
5,11.3103313446045,2.04307293891907,7.33760023117065,23
5,23.1078777313232,1.95293998718262,55.5195770263672,24
5,18.1063690185547,1.94189298152924,19.0791301727295,25
5,19.194881439209,2.00529193878174,8.89818096160889,26
5,25.9270858764648,1.98787498474121,41.5207595825195,27
5,29.8690071105957,1.98859095573425,14.2719974517822,28
5,25.5553379058838,1.96995496749878,36.5654220581055,29
5,2.39988994598389,1.97116494178772,2.61818408966064,30
5,3.11319398880005,2.02878093719482,33.5396957397461,31
5,24.6349487304688,1.99538803100586,19.2630748748779,32
5,17.7661972045898,1.95844495296478,21.5599498748779,33
5,22.4208068847656,2.0040979385376,16.7231998443604,34
5,8.92235946655273,2.00528597831726,39.2999153137207,35
5,11.3558578491211,1.99247705936432,51.3569374084473,36
5,25.0375537872314,2.0012469291687,10.9449415206909,37
5,21.8742847442627,2.01162505149841,58.2129974365234,38
5,4.45841789245605,2.0439760684967,17.5916404724121,39
5,20.4962501525879,1.98096394538879,27.6088466644287,40
5,25.1319465637207,1.93011701107025,32.1343307495117,41
5,23.4179458618164,2.00210499763489,48.9327278137207,42
